expect,opencode,opentime,num1,num2,num3,sum,rolling_sum_mean,rolling_sum_median,lag1_sum,diff1,diff2,sum_mod3,last_digit,sum_digits,parity_last_digit,parity_sum_digits,odd_even_1,big_small_1,lag1_odd_even_1.0,lag1_big_small_1.0,oe_sum,oe_sum_mod3,oe_parity_last_digit,oe_parity_sum_digits,bs_sum,bs_parity_sum_digits,bs_rolling_sum_median,bs_parity_last_digit,bs_sum_mod3
3259926,"3,8,2",2025-03-11 12:42:14,3,8,2,-0.1016864151551916,-0.9862168142597758,-0.1473000246140655,-1.5070900158770513,-1.2371504939383726,1.4828086804899512,0.0027375184260624,3,4,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,0.0,,,,,,,,,
3259925,"3,2,3",2025-03-11 12:38:49,3,2,3,-1.1055387625810429,-1.5650101012269313,-1.5924722430672915,-0.1016917779761221,0.2411852532593096,-0.2399585514960066,1.2275276862026263,8,8,-0.9995182003674412,-1.0215867924320956,0.0,0.0,1.0,0.0,,,,,,,,,
3259924,"1,5,5",2025-03-11 12:35:00,1,5,5,-0.5032273541255321,-0.9862168142597758,-0.725368911995356,-1.1055476621910716,-0.9907612027387588,0.0061510530734158,1.2275276862026263,1,2,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,0.0,,,,,,,,,
3259936,"2,4,9",2025-03-11 13:17:18,2,4,9,0.2998545238151488,0.5186457318548293,0.4307688627672249,0.0990793988668677,-0.4979826203395315,-1.224396969773697,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259935,"4,7,3",2025-03-11 13:13:40,4,7,3,0.0990840543299785,0.3450077457646825,0.2862516409219023,0.2998505757098576,-0.7443719115391452,0.9905894713511062,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259934,"9,0,7",2025-03-11 13:10:13,9,0,7,0.5006249933003191,0.5186457318548293,0.4307688627672249,0.0990793988668677,2.2122995828562195,-1.716616178912542,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259933,"3,9,2",2025-03-11 13:06:41,3,9,2,0.0990840543299785,0.4028870744613979,0.1417344190765797,0.5006217525528475,-1.4835397851379863,1.7289182850593738,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259932,"2,2,7",2025-03-11 13:03:25,2,2,7,-0.5032273541255321,0.0556111022811044,0.1417344190765797,0.0990793988668677,-0.005204037940304,-1.224396969773697,1.2275276862026263,1,2,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259931,"9,1,7",2025-03-11 12:59:42,9,1,7,0.7013954627854893,0.1713697596745358,0.1417344190765797,-0.503234131662102,1.9659102916566056,-1.4705065743431196,1.2275276862026263,7,8,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,0.0,,,,,,,,,
3259930,"8,5,6",2025-03-11 12:56:25,8,5,6,1.1029364017558296,0.7501630466416913,1.0088377501485153,0.7013929293958374,0.7339638356585371,-0.2399585514960066,0.0027375184260624,9,10,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259929,"0,1,5",2025-03-11 12:52:46,0,1,5,-1.5070797015513833,0.1713697596745358,1.0088377501485153,1.102935283081817,-0.2515933291399178,-0.9782873652042744,-1.2220526493505015,6,6,-0.9995182003674412,-1.0215867924320956,0.0,0.0,1.0,1.0,,,,,,,,,
3259928,"0,7,6",2025-03-11 12:49:20,0,7,6,-0.1016864151551916,-0.2916648698991889,-0.1473000246140655,-1.5070900158770513,-1.7299290763376,0.2522606576428384,0.0027375184260624,3,4,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,0.0,,,,,,,,,
3259927,"1,2,3",2025-03-11 12:45:45,1,2,3,-1.5070797015513833,-1.7965274160137934,-2.170541130448582,-0.1016917779761221,-0.2515933291399178,-0.2399585514960066,-1.2220526493505015,6,6,-0.9995182003674412,-1.0215867924320956,0.0,0.0,1.0,0.0,,,,,,,,,
3259939,"5,0,8",2025-03-11 13:27:43,5,0,8,-0.1016864151551916,-0.1759062125057575,-0.1473000246140655,0.0990793988668677,1.2267424180577644,-1.9627257834819647,0.0027375184260624,3,4,1.0004820318753394,-1.0215867924320956,1.0,0.0,1.0,1.0,,,,,,,,,
3259938,"0,8,7",2025-03-11 13:24:10,0,8,7,0.2998545238151488,0.1713697596745358,0.1417344190765797,-0.1016917779761221,-1.9763183675372136,0.2522606576428384,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,0.0,,,,,,,,,
3259937,"2,2,5",2025-03-11 13:20:43,2,2,5,-0.9047682930958724,-0.4074235272926196,-0.1473000246140655,0.2998505757098576,-0.005204037940304,-0.7321777606348518,-1.2220526493505015,9,9,1.0004820318753394,0.9788693505123496,1.0,0.0,1.0,1.0,,,,,,,,,
3259936,"2,4,9",2025-03-11 13:17:18,2,4,9,0.2998545238151488,-0.1759062125057575,0.4307688627672249,-0.9047764853480816,-0.4979826203395315,-1.224396969773697,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,0.0,,,,,,,,,
3259935,"4,7,3",2025-03-11 13:13:40,4,7,3,0.0990840543299785,-0.2916648698991889,0.1417344190765797,0.2998505757098576,-0.7443719115391452,0.9905894713511062,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259934,"9,0,7",2025-03-11 13:10:13,9,0,7,0.5006249933003191,0.5186457318548293,0.4307688627672249,0.0990793988668677,2.2122995828562195,-1.716616178912542,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259933,"3,9,2",2025-03-11 13:06:41,3,9,2,0.0990840543299785,0.4028870744613979,0.1417344190765797,0.5006217525528475,-1.4835397851379863,1.7289182850593738,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259932,"2,2,7",2025-03-11 13:03:25,2,2,7,-0.5032273541255321,0.0556111022811044,0.1417344190765797,0.0990793988668677,-0.005204037940304,-1.224396969773697,1.2275276862026263,1,2,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259931,"9,1,7",2025-03-11 12:59:42,9,1,7,0.7013954627854893,0.1713697596745358,0.1417344190765797,-0.503234131662102,1.9659102916566056,-1.4705065743431196,1.2275276862026263,7,8,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,0.0,,,,,,,,,
3259930,"8,5,6",2025-03-11 12:56:25,8,5,6,1.1029364017558296,0.7501630466416913,1.0088377501485153,0.7013929293958374,0.7339638356585371,-0.2399585514960066,0.0027375184260624,9,10,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259941,"2,2,7",2025-03-11 13:34:48,2,2,7,-0.5032273541255321,-0.8704581568663444,-0.725368911995356,0.0990793988668677,-0.005204037940304,-1.224396969773697,1.2275276862026263,1,2,1.0004820318753394,-1.0215867924320956,1.0,0.0,1.0,1.0,,,,,,,,,
3259940,"3,5,6",2025-03-11 13:31:00,3,5,6,0.0990840543299785,-0.3495441985959043,-0.2918172464593881,-0.503234131662102,-0.4979826203395315,-0.2399585514960066,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,0.0,,,,,,,,,
3259939,"5,0,8",2025-03-11 13:27:43,5,0,8,-0.1016864151551916,-0.2916648698991889,-0.1473000246140655,0.0990793988668677,1.2267424180577644,-1.9627257834819647,0.0027375184260624,3,4,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259938,"0,8,7",2025-03-11 13:24:10,0,8,7,0.2998545238151488,0.1713697596745358,0.1417344190765797,-0.1016917779761221,-1.9763183675372136,0.2522606576428384,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,0.0,,,,,,,,,
3259937,"2,2,5",2025-03-11 13:20:43,2,2,5,-0.9047682930958724,-0.4074235272926196,-0.1473000246140655,0.2998505757098576,-0.005204037940304,-0.7321777606348518,-1.2220526493505015,9,9,1.0004820318753394,0.9788693505123496,1.0,0.0,1.0,1.0,,,,,,,,,
3259936,"2,4,9",2025-03-11 13:17:18,2,4,9,0.2998545238151488,-0.1759062125057575,0.4307688627672249,-0.9047764853480816,-0.4979826203395315,-1.224396969773697,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,0.0,,,,,,,,,
3259935,"4,7,3",2025-03-11 13:13:40,4,7,3,0.0990840543299785,-0.2916648698991889,0.1417344190765797,0.2998505757098576,-0.7443719115391452,0.9905894713511062,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259934,"9,0,7",2025-03-11 13:10:13,9,0,7,0.5006249933003191,0.5186457318548293,0.4307688627672249,0.0990793988668677,2.2122995828562195,-1.716616178912542,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259933,"3,9,2",2025-03-11 13:06:41,3,9,2,0.0990840543299785,0.4028870744613979,0.1417344190765797,0.5006217525528475,-1.4835397851379863,1.7289182850593738,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259932,"2,2,7",2025-03-11 13:03:25,2,2,7,-0.5032273541255321,0.0556111022811044,0.1417344190765797,0.0990793988668677,-0.005204037940304,-1.224396969773697,1.2275276862026263,1,2,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259944,"8,7,1",2025-03-11 13:45:15,8,7,1,0.5006249933003191,0.8659217040351227,0.7198033064578702,0.2998505757098576,0.2411852532593096,1.4828086804899512,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259943,"9,6,1",2025-03-11 13:41:30,9,6,1,0.5006249933003191,0.8659217040351227,0.7198033064578702,0.5006217525528475,0.7339638356585371,1.2366990759205287,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259942,"8,6,2",2025-03-11 13:38:19,8,6,2,0.5006249933003191,0.8659217040351227,0.7198033064578702,0.5006217525528475,0.4875745444589233,0.9905894713511062,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259941,"2,2,7",2025-03-11 13:34:48,2,2,7,-0.5032273541255321,0.2871284170679672,0.7198033064578702,0.5006217525528475,-0.005204037940304,-1.224396969773697,1.2275276862026263,1,2,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259940,"3,5,6",2025-03-11 13:31:00,3,5,6,0.0990840543299785,0.0556111022811044,0.1417344190765797,-0.503234131662102,-0.4979826203395315,-0.2399585514960066,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,0.0,,,,,,,,,
3259939,"5,0,8",2025-03-11 13:27:43,5,0,8,-0.1016864151551916,-0.2916648698991889,-0.1473000246140655,0.0990793988668677,1.2267424180577644,-1.9627257834819647,0.0027375184260624,3,4,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259938,"0,8,7",2025-03-11 13:24:10,0,8,7,0.2998545238151488,0.1713697596745358,0.1417344190765797,-0.1016917779761221,-1.9763183675372136,0.2522606576428384,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,0.0,,,,,,,,,
3259937,"2,2,5",2025-03-11 13:20:43,2,2,5,-0.9047682930958724,-0.4074235272926196,-0.1473000246140655,0.2998505757098576,-0.005204037940304,-0.7321777606348518,-1.2220526493505015,9,9,1.0004820318753394,0.9788693505123496,1.0,0.0,1.0,1.0,,,,,,,,,
3259936,"2,4,9",2025-03-11 13:17:18,2,4,9,0.2998545238151488,-0.1759062125057575,0.4307688627672249,-0.9047764853480816,-0.4979826203395315,-1.224396969773697,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,0.0,,,,,,,,,
3259935,"4,7,3",2025-03-11 13:13:40,4,7,3,0.0990840543299785,-0.2916648698991889,0.1417344190765797,0.2998505757098576,-0.7443719115391452,0.9905894713511062,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259947,"6,8,9",2025-03-11 13:55:30,6,8,9,1.9060182796965104,3.296853509297177,2.7430444122923867,0.5006217525528475,-0.4979826203395315,-0.2399585514960066,1.2275276862026263,3,5,1.0004820318753394,0.9788693505123496,1.0,1.0,0.0,1.0,,,,,,,,,
3259946,"6,8,1",2025-03-11 13:52:00,6,8,1,0.2998545238151488,1.907749620576003,1.5869066375298058,1.906019990453777,-0.4979826203395315,1.7289182850593738,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259945,"6,4,8",2025-03-11 13:48:47,6,4,8,0.9021659322706594,1.7919909631825723,1.2978721938391606,0.2998505757098576,0.4875745444589233,-0.9782873652042744,-1.2220526493505015,8,9,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259944,"8,7,1",2025-03-11 13:45:15,8,7,1,0.5006249933003191,0.9816803614285534,0.7198033064578702,0.9021641062388271,0.2411852532593096,1.4828086804899512,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259943,"9,6,1",2025-03-11 13:41:30,9,6,1,0.5006249933003191,1.0974390188219854,0.7198033064578702,0.5006217525528475,0.7339638356585371,1.2366990759205287,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259942,"8,6,2",2025-03-11 13:38:19,8,6,2,0.5006249933003191,0.8659217040351227,0.7198033064578702,0.5006217525528475,0.4875745444589233,0.9905894713511062,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259941,"2,2,7",2025-03-11 13:34:48,2,2,7,-0.5032273541255321,0.2871284170679672,0.7198033064578702,0.5006217525528475,-0.005204037940304,-1.224396969773697,1.2275276862026263,1,2,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259940,"3,5,6",2025-03-11 13:31:00,3,5,6,0.0990840543299785,0.0556111022811044,0.1417344190765797,-0.503234131662102,-0.4979826203395315,-0.2399585514960066,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,0.0,,,,,,,,,
3259939,"5,0,8",2025-03-11 13:27:43,5,0,8,-0.1016864151551916,-0.2916648698991889,-0.1473000246140655,0.0990793988668677,1.2267424180577644,-1.9627257834819647,0.0027375184260624,3,4,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259938,"0,8,7",2025-03-11 13:24:10,0,8,7,0.2998545238151488,0.1713697596745358,0.1417344190765797,-0.1016917779761221,-1.9763183675372136,0.2522606576428384,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,0.0,,,,,,,,,
3259950,"8,4,4",2025-03-11 14:06:15,8,4,4,0.5006249933003191,0.8659217040351227,0.7198033064578702,0.5006217525528475,0.9803531268581508,0.0061510530734158,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259949,"3,9,0",2025-03-11 14:02:30,3,9,0,-0.3024568846403618,0.1713697596745358,0.1417344190765797,0.5006217525528475,-1.4835397851379863,2.22113749419822,-1.2220526493505015,2,3,-0.9995182003674412,0.9788693505123496,0.0,0.0,0.0,1.0,,,,,,,,,
3259948,"7,5,0",2025-03-11 13:59:11,7,5,0,-0.3024568846403618,-0.0601475551123262,-0.4363344683047108,-0.302462954819112,0.4875745444589233,1.2366990759205287,-1.2220526493505015,2,3,-0.9995182003674412,0.9788693505123496,0.0,0.0,0.0,0.0,,,,,,,,,
3259947,"6,8,9",2025-03-11 13:55:30,6,8,9,1.9060182796965104,0.7501630466416913,-0.4363344683047108,-0.302462954819112,-0.4979826203395315,-0.2399585514960066,1.2275276862026263,3,5,1.0004820318753394,0.9788693505123496,1.0,1.0,0.0,0.0,,,,,,,,,
3259946,"6,8,1",2025-03-11 13:52:00,6,8,1,0.2998545238151488,1.0974390188219854,0.4307688627672249,1.906019990453777,-0.4979826203395315,1.7289182850593738,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259945,"6,4,8",2025-03-11 13:48:47,6,4,8,0.9021659322706594,1.7919909631825723,1.2978721938391606,0.2998505757098576,0.4875745444589233,-0.9782873652042744,-1.2220526493505015,8,9,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259944,"8,7,1",2025-03-11 13:45:15,8,7,1,0.5006249933003191,0.9816803614285534,0.7198033064578702,0.9021641062388271,0.2411852532593096,1.4828086804899512,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259943,"9,6,1",2025-03-11 13:41:30,9,6,1,0.5006249933003191,1.0974390188219854,0.7198033064578702,0.5006217525528475,0.7339638356585371,1.2366990759205287,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259942,"8,6,2",2025-03-11 13:38:19,8,6,2,0.5006249933003191,0.8659217040351227,0.7198033064578702,0.5006217525528475,0.4875745444589233,0.9905894713511062,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259941,"2,2,7",2025-03-11 13:34:48,2,2,7,-0.5032273541255321,0.2871284170679672,0.7198033064578702,0.5006217525528475,-0.005204037940304,-1.224396969773697,1.2275276862026263,1,2,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259953,"5,2,1",2025-03-11 14:16:46,5,2,1,-1.1055387625810429,-1.912286073407225,-1.5924722430672915,0.5006217525528475,0.7339638356585371,0.2522606576428384,1.2275276862026263,8,8,-0.9995182003674412,-1.0215867924320956,0.0,0.0,0.0,1.0,,,,,,,,,
3259952,"4,8,9",2025-03-11 14:13:13,4,8,9,1.5044773407261702,0.3450077457646825,0.2862516409219023,-1.1055476621910716,-0.9907612027387588,-0.2399585514960066,-1.2220526493505015,1,3,1.0004820318753394,0.9788693505123496,1.0,1.0,0.0,0.0,,,,,,,,,
3259951,"3,8,8",2025-03-11 14:09:51,3,8,8,1.1029364017558296,0.8659217040351227,1.5869066375298058,1.504477636767797,-1.2371504939383726,0.0061510530734158,0.0027375184260624,9,10,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259950,"8,4,4",2025-03-11 14:06:15,8,4,4,0.5006249933003191,1.7919909631825723,1.5869066375298058,1.102935283081817,0.9803531268581508,0.0061510530734158,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259949,"3,9,0",2025-03-11 14:02:30,3,9,0,-0.3024568846403618,0.7501630466416913,0.7198033064578702,0.5006217525528475,-1.4835397851379863,2.22113749419822,-1.2220526493505015,2,3,-0.9995182003674412,0.9788693505123496,0.0,0.0,0.0,1.0,,,,,,,,,
3259948,"7,5,0",2025-03-11 13:59:11,7,5,0,-0.3024568846403618,-0.0601475551123262,-0.4363344683047108,-0.302462954819112,0.4875745444589233,1.2366990759205287,-1.2220526493505015,2,3,-0.9995182003674412,0.9788693505123496,0.0,0.0,0.0,0.0,,,,,,,,,
3259947,"6,8,9",2025-03-11 13:55:30,6,8,9,1.9060182796965104,0.7501630466416913,-0.4363344683047108,-0.302462954819112,-0.4979826203395315,-0.2399585514960066,1.2275276862026263,3,5,1.0004820318753394,0.9788693505123496,1.0,1.0,0.0,0.0,,,,,,,,,
3259946,"6,8,1",2025-03-11 13:52:00,6,8,1,0.2998545238151488,1.0974390188219854,0.4307688627672249,1.906019990453777,-0.4979826203395315,1.7289182850593738,-1.2220526493505015,5,6,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259945,"6,4,8",2025-03-11 13:48:47,6,4,8,0.9021659322706594,1.7919909631825723,1.2978721938391606,0.2998505757098576,0.4875745444589233,-0.9782873652042744,-1.2220526493505015,8,9,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259944,"8,7,1",2025-03-11 13:45:15,8,7,1,0.5006249933003191,0.9816803614285534,0.7198033064578702,0.9021641062388271,0.2411852532593096,1.4828086804899512,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,0.0,1.0,,,,,,,,,
3259956,"8,9,2",2025-03-11 14:27:00,8,9,2,1.1029364017558296,1.907749620576003,1.5869066375298058,0.5006217525528475,-0.2515933291399178,1.7289182850593738,0.0027375184260624,9,10,1.0004820318753394,-1.0215867924320956,1.0,1.0,0.0,1.0,,,,,,,,,
3259955,"7,1,8",2025-03-11 14:23:41,7,1,8,0.5006249933003191,1.3868356623055629,1.153354971993838,1.102935283081817,1.473131709257378,-1.716616178912542,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259954,"8,4,1",2025-03-11 14:20:35,8,4,1,-0.1016864151551916,0.8659217040351227,0.7198033064578702,0.5006217525528475,0.9803531268581508,0.7444798667816835,0.0027375184260624,3,4,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259953,"5,2,1",2025-03-11 14:16:46,5,2,1,-1.1055387625810429,-0.4074235272926196,-0.1473000246140655,-0.1016917779761221,0.7339638356585371,0.2522606576428384,1.2275276862026263,8,8,-0.9995182003674412,-1.0215867924320956,0.0,0.0,1.0,0.0,,,,,,,,,
3259952,"4,8,9",2025-03-11 14:13:13,4,8,9,1.5044773407261702,0.1713697596745358,-0.1473000246140655,-1.1055476621910716,-0.9907612027387588,-0.2399585514960066,-1.2220526493505015,1,3,1.0004820318753394,0.9788693505123496,1.0,1.0,0.0,0.0,,,,,,,,,
3259951,"3,8,8",2025-03-11 14:09:51,3,8,8,1.1029364017558296,0.8659217040351227,1.5869066375298058,1.504477636767797,-1.2371504939383726,0.0061510530734158,0.0027375184260624,9,10,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259950,"8,4,4",2025-03-11 14:06:15,8,4,4,0.5006249933003191,1.7919909631825723,1.5869066375298058,1.102935283081817,0.9803531268581508,0.0061510530734158,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259949,"3,9,0",2025-03-11 14:02:30,3,9,0,-0.3024568846403618,0.7501630466416913,0.7198033064578702,0.5006217525528475,-1.4835397851379863,2.22113749419822,-1.2220526493505015,2,3,-0.9995182003674412,0.9788693505123496,0.0,0.0,0.0,1.0,,,,,,,,,
3259948,"7,5,0",2025-03-11 13:59:11,7,5,0,-0.3024568846403618,-0.0601475551123262,-0.4363344683047108,-0.302462954819112,0.4875745444589233,1.2366990759205287,-1.2220526493505015,2,3,-0.9995182003674412,0.9788693505123496,0.0,0.0,0.0,0.0,,,,,,,,,
3259947,"6,8,9",2025-03-11 13:55:30,6,8,9,1.9060182796965104,0.7501630466416913,-0.4363344683047108,-0.302462954819112,-0.4979826203395315,-0.2399585514960066,1.2275276862026263,3,5,1.0004820318753394,0.9788693505123496,1.0,1.0,0.0,0.0,,,,,,,,,
3259959,"4,9,7",2025-03-11 14:37:30,4,9,7,1.3037068712409998,2.2550255927562963,1.8759410812204511,1.102935283081817,-1.2371504939383726,0.498370262212261,1.2275276862026263,0,2,-0.9995182003674412,-1.0215867924320956,0.0,1.0,1.0,1.0,,,,,,,,,
3259958,"8,9,2",2025-03-11 14:34:16,8,9,2,1.1029364017558296,2.0813876066661496,1.7314238593751283,1.3037064599248072,-0.2515933291399178,1.7289182850593738,0.0027375184260624,9,10,1.0004820318753394,-1.0215867924320956,1.0,1.0,0.0,1.0,,,,,,,,,
3259957,"7,9,0",2025-03-11 14:30:30,7,9,0,0.5006249933003191,1.6762323057891404,1.5869066375298058,1.102935283081817,-0.4979826203395315,2.22113749419822,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259956,"8,9,2",2025-03-11 14:27:00,8,9,2,1.1029364017558296,1.5604736483957096,1.5869066375298058,0.5006217525528475,-0.2515933291399178,1.7289182850593738,0.0027375184260624,9,10,1.0004820318753394,-1.0215867924320956,1.0,1.0,0.0,1.0,,,,,,,,,
3259955,"7,1,8",2025-03-11 14:23:41,7,1,8,0.5006249933003191,1.2131976762154162,0.7198033064578702,1.102935283081817,1.473131709257378,-1.716616178912542,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259954,"8,4,1",2025-03-11 14:20:35,8,4,1,-0.1016864151551916,0.8659217040351227,0.7198033064578702,0.5006217525528475,0.9803531268581508,0.7444798667816835,0.0027375184260624,3,4,1.0004820318753394,-1.0215867924320956,1.0,0.0,0.0,1.0,,,,,,,,,
3259953,"5,2,1",2025-03-11 14:16:46,5,2,1,-1.1055387625810429,-0.4074235272926196,-0.1473000246140655,-0.1016917779761221,0.7339638356585371,0.2522606576428384,1.2275276862026263,8,8,-0.9995182003674412,-1.0215867924320956,0.0,0.0,1.0,0.0,,,,,,,,,
3259952,"4,8,9",2025-03-11 14:13:13,4,8,9,1.5044773407261702,0.1713697596745358,-0.1473000246140655,-1.1055476621910716,-0.9907612027387588,-0.2399585514960066,-1.2220526493505015,1,3,1.0004820318753394,0.9788693505123496,1.0,1.0,0.0,0.0,,,,,,,,,
3259951,"3,8,8",2025-03-11 14:09:51,3,8,8,1.1029364017558296,0.8659217040351227,1.5869066375298058,1.504477636767797,-1.2371504939383726,0.0061510530734158,0.0027375184260624,9,10,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259950,"8,4,4",2025-03-11 14:06:15,8,4,4,0.5006249933003191,1.7919909631825723,1.5869066375298058,1.102935283081817,0.9803531268581508,0.0061510530734158,0.0027375184260624,6,7,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,1.0,,,,,,,,,
3259962,"9,8,0",2025-03-11 14:48:12,9,8,0,0.7013954627854893,1.2131976762154162,1.0088377501485153,0.5006217525528475,0.2411852532593096,1.9750278896287967,1.2275276862026263,7,8,1.0004820318753394,-1.0215867924320956,1.0,1.0,1.0,1.0,,,,,,,,,
3259961,"4,0,9",2025-03-11 14:44:48,4,0,9,-0.1016864151551916,0.5186457318548293,0.4307688627672249,0.7013929293958374,0.9803531268581508,-2.208835388051387,0.0027375184260624,3,4,1.0004820318753394,-1.0215867924320956,1.0,0.0,1.0,1.0,,,,,,,,,
3259960,"8,6,0",2025-03-11 14:41:14,8,6,0,0.0990840543299785,0.4028870744613979,0.1417344190765797,-0.1016917779761221,0.4875745444589233,1.4828086804899512,1.2275276862026263,4,5,-0.9995182003674412,0.9788693505123496,0.0,1.0,1.0,0.0,,,,,,,,,
